NetC;;;Brindisi;;;;
Stat;;;Via Cappuccini;;;;
Parm;SO2;NO2;NOX;CO;PM10;;
;;;;;;;
Unit;ug/m3 293K;ug/m3 293K;ug/m3 293K;mg/m3 293K;ug/m3;;
;;;;;;;
;;;;;;;
17/04/2020 20:00;2,31;25,37;29,03;0,30;21,02;;
17/04/2020 21:00;2,34;28,35;33,60;0,42;;;
17/04/2020 22:00;2,41;24,10;27,12;0,32;24,69;;
17/04/2020 23:00;2,23;10,67;12,69;0,28;;;
18/04/2020 00:00;2,39;14,55;16,44;0,25;25,91;;
18/04/2020 01:00;2,09;11,76;13,55;0,30;;;
18/04/2020 02:00;2,01;15,68;18,37;0,34;21,02;;
18/04/2020 03:00;2,03;18,08;20,39;0,36;;;
18/04/2020 04:00;2,35;11,07;13,59;0,38;19,07;;
18/04/2020 05:00;2,31;22,88;32,78;0,35;;;
18/04/2020 06:00;2,49;44,65;69,53;0,37;20,04;;
18/04/2020 07:00;3,26;53,87;150,36;0,52;;;
18/04/2020 08:00;2,63;47,66;80,68;0,40;25,91;;
18/04/2020 09:00;2,67;51,68;73,25;0,29;;;
18/04/2020 10:00;2,28;33,09;44,93;0,25;28,60;;
18/04/2020 11:00;2,33;29,81;40,26;0,23;;;
18/04/2020 12:00;2,37;13,43;17,93;0,24;20,04;;
18/04/2020 13:00;2,30;8,13;11,35;0,23;;;
18/04/2020 14:00;2,15;21,31;27,65;0,22;11,98;;
18/04/2020 15:00;2,39;30,11;38,09;0,19;;;
18/04/2020 16:00;2,58;36,06;45,56;0,20;12,71;;
18/04/2020 17:00;2,37;38,65;46,81;0,19;;;
18/04/2020 18:00;2,30;24,33;28,49;0,23;12,22;;
18/04/2020 19:00;2,32;26,39;31,27;0,32;;;
18/04/2020 20:00;2,12;34,92;40,36;0,33;8,31;;
18/04/2020 21:00;2,51;36,76;45,92;0,33;;;
18/04/2020 22:00;2,01;13,88;17,12;0,29;19,80;;
18/04/2020 23:00;2,05;9,83;12,10;0,29;;;
19/04/2020 00:00;2,18;7,82;9,59;0,28;21,51;;
19/04/2020 01:00;2,16;5,20;6,74;0,26;;;
19/04/2020 02:00;2,21;;;0,26;20,29;;
19/04/2020 03:00;2,30;5,68;7,16;;;;
19/04/2020 04:00;;6,96;8,50;0,28;17,36;;
19/04/2020 05:00;2,28;10,17;12,63;0,25;;;
19/04/2020 06:00;2,01;13,20;16,34;0,25;14,42;;
19/04/2020 07:00;2,35;21,79;26,53;0,26;;;
19/04/2020 08:00;2,02;17,82;23,18;0,28;17,84;;
19/04/2020 09:00;2,35;12,35;16,41;0,29;;;
19/04/2020 10:00;2,27;8,76;12,03;0,27;17,84;;
19/04/2020 11:00;2,28;10,18;14,89;0,27;;;
19/04/2020 12:00;2,28;8,36;11,51;0,28;16,13;;
19/04/2020 13:00;2,21;6,08;8,85;0,24;;;
19/04/2020 14:00;2,21;6,01;8,31;0,24;13,93;;
19/04/2020 15:00;2,02;4,57;6,55;0,23;;;
19/04/2020 16:00;2,13;4,74;6,71;0,22;12,71;;
19/04/2020 17:00;2,22;5,14;7,21;0,23;;;
19/04/2020 18:00;2,45;5,93;8,51;0,24;31,53;;
19/04/2020 19:00;2,30;6,29;8,54;0,25;;;
19/04/2020 20:00;2,22;8,47;10,97;0,30;24,93;;
19/04/2020 21:00;2,50;8,51;10,83;0,30;;;
19/04/2020 22:00;2,69;7,37;10,36;0,27;33,00;;
19/04/2020 23:00;2,50;5,16;7,12;0,25;;;
20/04/2020 00:00;2,50;4,04;5,51;0,23;37,40;;
20/04/2020 01:00;2,57;3,64;5,04;0,24;;;
20/04/2020 02:00;2,63;3,79;5,11;0,23;33,49;;
20/04/2020 03:00;2,74;4,16;5,53;0,23;;;
20/04/2020 04:00;2,59;7,92;10,02;0,24;39,84;;
20/04/2020 05:00;2,73;10,89;14,42;0,24;;;
20/04/2020 06:00;2,68;16,03;21,23;0,25;32,75;;
20/04/2020 07:00;3,02;31,58;49,61;0,33;;;
20/04/2020 08:00;2,96;21,60;33,74;0,30;35,93;;
20/04/2020 09:00;2,91;22,67;33,18;0,33;;;
20/04/2020 10:00;2,98;18,56;30,42;0,34;24,93;;
20/04/2020 11:00;2,96;16,81;25,24;0,33;;;
20/04/2020 12:00;2,83;19,95;30,41;0,39;29,09;;
20/04/2020 13:00;2,88;15,83;23,39;0,35;;;
20/04/2020 14:00;2,96;13,35;19,49;0,33;29,33;;
20/04/2020 15:00;2,78;12,88;17,46;0,32;;;
20/04/2020 16:00;2,87;13,44;18,61;0,31;31,04;;
20/04/2020 17:00;2,77;13,25;17,86;0,31;;;
20/04/2020 18:00;2,83;16,15;22,86;0,35;22,00;;
20/04/2020 19:00;3,05;18,49;24,90;0,38;;;
20/04/2020 20:00;3,04;16,06;20,75;0,41;28,84;;
20/04/2020 21:00;2,88;13,69;17,89;0,36;;;
20/04/2020 22:00;2,91;9,93;12,39;0,32;38,13;;
20/04/2020 23:00;2,92;6,65;8,27;0,28;;;
21/04/2020 00:00;2,91;6,45;8,50;0,25;24,93;;
21/04/2020 01:00;2,86;5,26;6,90;0,24;;;
21/04/2020 02:00;2,95;;;0,25;13,20;;
21/04/2020 03:00;2,67;4,75;6,32;;;;
21/04/2020 04:00;;5,74;7,39;0,23;7,33;;
21/04/2020 05:00;3,08;5,65;8,20;0,24;;;
21/04/2020 06:00;2,84;10,26;13,63;0,25;19,80;;
21/04/2020 07:00;2,87;13,28;19,86;0,29;;;
21/04/2020 08:00;2,90;15,14;23,03;0,31;20,78;;
21/04/2020 09:00;2,92;15,42;24,57;0,31;;;
21/04/2020 10:00;2,86;11,09;18,60;0,31;22,24;;
21/04/2020 11:00;2,99;11,82;19,92;0,31;;;
21/04/2020 12:00;2,83;17,41;28,55;0,31;18,33;;
21/04/2020 13:00;2,69;11,40;17,68;0,29;;;
21/04/2020 14:00;2,82;9,38;14,43;0,26;10,76;;
21/04/2020 15:00;2,71;11,27;16,08;0,24;;;
21/04/2020 16:00;2,66;11,13;15,97;0,27;12,96;;
21/04/2020 17:00;2,98;14,79;20,77;0,29;;;
21/04/2020 18:00;2,77;20,80;27,78;0,29;13,44;;
21/04/2020 19:00;3,00;35,45;40,38;0,30;;;
21/04/2020 20:00;2,81;33,22;37,62;0,33;12,71;;
21/04/2020 21:00;2,81;19,11;21,54;0,29;;;
21/04/2020 22:00;2,86;15,09;16,80;0,26;26,16;;
21/04/2020 23:00;2,89;15,92;17,73;0,27;;;
22/04/2020 00:00;2,83;8,29;9,98;0,29;16,87;;
22/04/2020 01:00;2,63;10,59;12,03;0,29;;;
22/04/2020 02:00;2,59;12,72;14,17;0,29;19,31;;
22/04/2020 03:00;2,77;9,88;11,57;0,30;;;
22/04/2020 04:00;2,93;6,28;7,68;0,30;11,49;;
22/04/2020 05:00;2,86;9,54;12,30;0,31;;;
22/04/2020 06:00;2,78;14,56;17,51;0,31;19,80;;
22/04/2020 07:00;2,97;19,63;26,22;0,33;;;
22/04/2020 08:00;2,87;21,20;29,63;0,35;12,22;;
22/04/2020 09:00;2,91;18,06;25,80;0,34;;;
22/04/2020 10:00;2,99;16,69;24,35;0,35;18,09;;
22/04/2020 11:00;2,93;14,15;20,84;0,34;;;
22/04/2020 12:00;2,79;14,12;21,24;0,38;13,44;;
22/04/2020 13:00;2,73;13,77;19,43;0,34;;;
22/04/2020 14:00;2,80;13,05;18,79;0,35;10,27;;
22/04/2020 15:00;2,67;8,17;12,28;0,31;;;
22/04/2020 16:00;2,85;10,31;15,75;0,33;6,60;;
22/04/2020 17:00;3,01;10,38;15,00;0,33;;;
22/04/2020 18:00;2,94;10,73;16,21;0,36;6,60;;
22/04/2020 19:00;2,92;8,63;12,52;0,32;;;
22/04/2020 20:00;2,93;8,55;11,47;0,30;5,13;;
22/04/2020 21:00;2,92;9,13;13,14;0,30;;;
22/04/2020 22:00;2,84;5,03;6,94;0,29;4,89;;
22/04/2020 23:00;2,84;3,55;5,20;0,29;;;
23/04/2020 00:00;2,83;4,45;5,97;0,28;7,33;;
23/04/2020 01:00;2,76;4,69;6,17;0,29;;;
23/04/2020 02:00;2,59;;;0,28;4,89;;
23/04/2020 03:00;2,73;3,77;5,04;;;;
23/04/2020 04:00;;5,44;7,12;0,30;4,89;;
23/04/2020 05:00;2,91;10,41;12,34;0,30;;;
23/04/2020 06:00;2,99;10,64;14,52;0,31;3,91;;
23/04/2020 07:00;2,79;17,69;26,48;0,35;;;
23/04/2020 08:00;2,16;17,75;25,57;0,36;3,91;;
23/04/2020 09:00;2,38;22,43;32,27;0,35;;;
23/04/2020 10:00;2,42;17,70;24,90;0,34;3,42;;
23/04/2020 11:00;1,99;10,42;14,77;0,32;;;
23/04/2020 12:00;2,21;8,30;12,72;0,28;3,91;;
23/04/2020 13:00;2,72;8,82;13,36;0,27;;;
23/04/2020 14:00;2,75;4,03;6,69;0,23;8,07;;
23/04/2020 15:00;2,70;3,47;6,04;0,23;;;
23/04/2020 16:00;2,73;15,50;19,74;0,25;6,11;;
23/04/2020 17:00;2,81;24,63;29,68;0,28;;;
23/04/2020 18:00;2,96;16,99;21,25;0,28;8,80;;
23/04/2020 19:00;3,03;6,56;9,05;0,25;;;
23/04/2020 20:00;2,95;3,69;5,41;0,24;6,36;;
23/04/2020 21:00;2,81;3,82;5,63;0,23;;;
23/04/2020 22:00;2,93;4,91;6,81;0,23;4,89;;
23/04/2020 23:00;2,79;6,99;8,52;0,25;;;
24/04/2020 00:00;2,66;8,07;9,49;0,22;5,62;;
24/04/2020 01:00;2,43;6,10;7,40;0,22;;;
24/04/2020 02:00;2,76;5,91;7,27;0,22;7,09;;
24/04/2020 03:00;2,70;6,88;8,40;0,21;;;
24/04/2020 04:00;2,85;6,74;8,42;0,22;5,87;;
24/04/2020 05:00;2,68;13,09;17,54;0,24;;;
24/04/2020 06:00;2,78;19,42;28,52;0,26;5,13;;
24/04/2020 07:00;2,68;16,63;26,61;0,28;;;
24/04/2020 08:00;2,82;9,39;15,68;0,28;9,53;;
24/04/2020 09:00;2,86;10,52;18,63;0,30;;;
24/04/2020 10:00;2,87;6,72;11,93;0,28;10,51;;
24/04/2020 11:00;2,82;6,25;10,55;0,27;;;
24/04/2020 12:00;2,81;4,29;6,76;0,25;12,22;;
24/04/2020 13:00;2,65;3,95;6,37;0,24;;;
24/04/2020 14:00;2,82;3,37;6,16;0,24;11,00;;
24/04/2020 15:00;3,03;3,34;5,54;0,23;;;
24/04/2020 16:00;2,81;4,88;7,27;0,23;7,09;;
24/04/2020 17:00;2,93;6,54;9,82;0,22;;;
24/04/2020 18:00;2,70;12,56;16,61;0,24;7,33;;
24/04/2020 19:00;2,83;25,34;34,40;0,32;;;
24/04/2020 20:00;2,82;53,10;68,97;0,51;10,51;;
24/04/2020 21:00;2,84;44,61;52,86;0,45;;;
24/04/2020 22:00;2,83;20,31;23,98;0,26;17,11;;
24/04/2020 23:00;2,68;16,36;19,73;0,30;;;
25/04/2020 00:00;2,86;16,28;18,53;0,30;23,71;;
25/04/2020 01:00;2,54;13,86;15,98;0,27;;;
25/04/2020 02:00;2,73;;;0,25;15,40;;
25/04/2020 03:00;2,95;7,62;9,16;;;;
25/04/2020 04:00;;5,89;7,73;0,25;15,89;;
25/04/2020 05:00;2,99;8,26;11,51;0,25;;;
25/04/2020 06:00;2,94;20,48;27,77;0,27;17,60;;
25/04/2020 07:00;3,12;21,40;33,57;0,30;;;
25/04/2020 08:00;2,86;11,68;18,44;0,32;14,18;;
25/04/2020 09:00;2,67;7,89;12,03;0,26;;;
25/04/2020 10:00;2,93;5,45;7,92;0,24;23,96;;
25/04/2020 11:00;2,88;5,43;7,76;0,24;;;
25/04/2020 12:00;2,87;4,46;6,37;0,23;13,93;;
25/04/2020 13:00;2,63;8,26;11,30;0,24;;;
25/04/2020 14:00;3,06;17,72;23,30;0,23;9,78;;
25/04/2020 15:00;2,90;14,86;18,04;0,24;;;
25/04/2020 16:00;2,66;6,07;8,10;0,23;8,07;;
25/04/2020 17:00;2,82;7,53;10,93;0,20;;;
25/04/2020 18:00;3,15;7,60;10,25;0,21;10,76;;
25/04/2020 19:00;3,01;10,30;13,32;0,24;;;
25/04/2020 20:00;3,03;9,84;12,95;0,27;14,91;;
25/04/2020 21:00;2,95;10,82;14,72;0,29;;;
25/04/2020 22:00;2,70;8,48;11,72;0,27;20,29;;
25/04/2020 23:00;2,79;6,43;8,15;0,24;;;
26/04/2020 00:00;2,92;4,89;6,49;0,23;22,73;;
26/04/2020 01:00;2,87;3,82;5,47;0,23;;;
26/04/2020 02:00;2,81;3,37;4,70;0,22;19,31;;
26/04/2020 03:00;2,90;5,91;7,61;0,23;;;
26/04/2020 04:00;2,84;10,66;12,81;0,23;13,93;;
26/04/2020 05:00;2,80;10,69;14,50;0,24;;;
26/04/2020 06:00;2,92;15,70;25,01;0,28;15,89;;
26/04/2020 07:00;2,92;13,67;21,87;0,26;;;
26/04/2020 08:00;2,90;19,63;30,05;0,30;13,69;;
26/04/2020 09:00;3,00;10,52;14,47;0,26;;;
26/04/2020 10:00;2,97;10,53;14,39;0,29;18,58;;
26/04/2020 11:00;3,02;7,84;10,42;0,29;;;
26/04/2020 12:00;2,98;16,89;21,85;0,29;11,00;;
26/04/2020 13:00;2,87;14,37;18,45;0,26;;;
26/04/2020 14:00;2,65;3,78;5,75;0,19;11,49;;
26/04/2020 15:00;2,86;4,11;6,05;0,19;;;
26/04/2020 16:00;2,84;4,28;6,16;0,18;11,49;;
26/04/2020 17:00;2,68;5,26;7,52;0,19;;;
26/04/2020 18:00;2,80;5,75;8,11;0,20;8,31;;
26/04/2020 19:00;2,74;7,59;10,45;0,26;;;
26/04/2020 20:00;2,52;8,31;12,41;0,26;10,02;;
26/04/2020 21:00;2,68;9,18;12,02;0,26;;;
26/04/2020 22:00;2,65;10,99;13,95;0,29;21,76;;
26/04/2020 23:00;2,76;5,39;7,16;0,27;;;
27/04/2020 00:00;2,77;6,31;7,88;0,24;21,51;;
27/04/2020 01:00;2,92;4,26;5,68;0,23;;;
27/04/2020 02:00;2,85;;;0,21;16,13;;
27/04/2020 03:00;2,87;4,66;6,38;;;;
27/04/2020 04:00;;6,20;8,42;0,22;13,69;;
27/04/2020 05:00;2,94;13,87;19,56;0,23;;;
27/04/2020 06:00;2,72;18,09;28,21;0,29;11,00;;
27/04/2020 07:00;2,91;28,76;51,28;0,31;;;
27/04/2020 08:00;2,91;28,97;58,24;0,33;11,49;;
27/04/2020 09:00;2,87;14,28;22,91;0,30;;;
27/04/2020 10:00;2,89;8,16;12,16;0,26;10,51;;
27/04/2020 11:00;2,81;8,88;13,32;0,27;;;
27/04/2020 12:00;2,99;9,18;12,46;0,27;11,49;;
27/04/2020 13:00;2,84;10,86;15,45;0,25;;;
27/04/2020 14:00;2,94;18,06;24,79;0,23;10,51;;
27/04/2020 15:00;2,97;24,48;30,72;0,24;;;
27/04/2020 16:00;3,03;20,29;24,92;0,23;6,60;;
27/04/2020 17:00;3,04;28,98;35,66;0,23;;;
27/04/2020 18:00;3,00;53,22;61,19;0,26;8,80;;
27/04/2020 19:00;3,08;49,03;54,81;0,31;;;
27/04/2020 20:00;3,02;48,49;55,28;0,34;14,18;;
27/04/2020 21:00;2,89;17,85;21,38;0,27;;;
27/04/2020 22:00;3,10;14,14;16,51;0,31;22,73;;
27/04/2020 23:00;2,75;7,81;10,36;0,26;;;
28/04/2020 00:00;3,00;5,25;6,87;0,24;23,22;;
28/04/2020 01:00;3,00;5,27;7,04;0,23;;;
28/04/2020 02:00;2,93;4,47;6,05;0,22;22,73;;
28/04/2020 03:00;2,89;4,68;6,28;0,21;;;
28/04/2020 04:00;2,94;6,60;8,64;0,22;12,71;;
28/04/2020 05:00;2,84;16,00;21,88;0,26;;;
28/04/2020 06:00;2,97;28,66;41,58;0,31;16,62;;
28/04/2020 07:00;;;;;;;
28/04/2020 08:00;;;;;;;
28/04/2020 09:00;;;;;;;
28/04/2020 10:00;;;;;;;
28/04/2020 11:00;;;;;;;
28/04/2020 12:00;;;;;;;
28/04/2020 13:00;;;;;;;
28/04/2020 14:00;;;;;;;
28/04/2020 15:00;;;;;;;
28/04/2020 16:00;;;;;;;
28/04/2020 17:00;;;;;;;
28/04/2020 18:00;;;;;;;
28/04/2020 19:00;;;;;;;
28/04/2020 20:00;;;;;;;
28/04/2020 21:00;;;;;;;
28/04/2020 22:00;;;;;;;
28/04/2020 23:00;;;;;;;
29/04/2020 00:00;;;;;;;
29/04/2020 01:00;;;;;;;
29/04/2020 02:00;;;;;;;
29/04/2020 03:00;;;;;;;
29/04/2020 04:00;;;;;;;
29/04/2020 05:00;;;;;;;
29/04/2020 06:00;;;;;;;
29/04/2020 07:00;;;;;;;
29/04/2020 08:00;;;;;;;
29/04/2020 09:00;;;;;;;
29/04/2020 10:00;;;;;;;
29/04/2020 11:00;;;;;;;
29/04/2020 12:00;3,01;16,95;28,46;0,23;17,84;;
29/04/2020 13:00;2,77;13,91;22,28;0,21;;;
29/04/2020 14:00;2,85;11,83;18,50;0,20;10,27;;
29/04/2020 15:00;2,97;22,48;28,58;0,20;;;
29/04/2020 16:00;3,05;19,11;24,10;0,21;7,09;;
29/04/2020 17:00;3,00;19,71;24,84;0,22;;;
29/04/2020 18:00;2,92;46,84;55,36;0,26;14,91;;
29/04/2020 19:00;2,95;15,38;20,70;0,25;;;
29/04/2020 20:00;2,97;10,66;14,27;0,23;16,13;;
29/04/2020 21:00;2,99;10,11;13,57;0,24;;;
29/04/2020 22:00;2,73;5,46;7,66;0,21;24,69;;
29/04/2020 23:00;2,84;3,83;5,58;0,18;;;
30/04/2020 00:00;2,89;3,90;5,44;0,17;14,18;;
30/04/2020 01:00;3,02;4,82;6,41;0,17;;;
30/04/2020 02:00;2,69;9,36;11,07;0,18;10,02;;
30/04/2020 03:00;2,79;6,27;8,41;0,17;;;
30/04/2020 04:00;2,90;17,40;20,23;0,19;11,24;;
30/04/2020 05:00;2,80;24,58;31,94;0,19;;;
30/04/2020 06:00;3,07;41,29;59,35;0,23;7,58;;
30/04/2020 07:00;3,02;37,12;65,70;0,27;;;
30/04/2020 08:00;2,90;19,13;35,02;0,25;6,60;;
30/04/2020 09:00;2,88;12,20;20,13;0,21;;;
30/04/2020 10:00;2,84;8,66;13,44;0,22;12,71;;
30/04/2020 11:00;2,87;7,63;12,76;0,21;;;
30/04/2020 12:00;3,08;6,28;9,86;0,20;8,07;;
30/04/2020 13:00;2,93;4,43;7,05;0,20;;;
30/04/2020 14:00;2,77;4,14;6,61;0,20;13,20;;
30/04/2020 15:00;2,66;3,51;5,99;0,20;;;
30/04/2020 16:00;2,37;4,02;6,91;0,20;9,04;;
30/04/2020 17:00;2,49;5,20;8,25;0,22;;;
30/04/2020 18:00;2,36;4,99;7,56;0,21;6,60;;
30/04/2020 19:00;2,60;4,74;7,65;0,22;;;
30/04/2020 20:00;2,96;7,84;10,63;0,24;12,71;;
30/04/2020 21:00;2,75;21,17;24,96;0,26;;;
30/04/2020 22:00;2,77;16,23;18,64;0,27;20,78;;
30/04/2020 23:00;2,91;8,26;10,36;0,24;;;
05/01/20 00:00;2,96;4,99;6,72;0,22;12,96;;
05/01/20 01:00;3,01;5,56;7,24;0,23;;;
05/01/20 02:00;2,76;;;0,22;23,22;;
05/01/20 03:00;2,81;6,05;7,75;;;;
05/01/20 04:00;;7,18;9,33;0,23;13,69;;
05/01/20 05:00;2,98;8,78;12,19;0,22;;;
05/01/20 06:00;2,79;22,57;32,31;0,24;8,80;;
05/01/20 07:00;2,84;11,67;17,14;0,27;;;
05/01/20 08:00;2,95;16,51;24,59;0,37;12,71;;
05/01/20 09:00;3,24;14,20;20,20;0,35;;;
05/01/20 10:00;3,00;9,93;15,31;0,23;11,73;;
05/01/20 11:00;2,99;8,14;12,52;0,20;;;
05/01/20 12:00;2,93;8,83;14,54;0,20;9,53;;
05/01/20 13:00;2,76;7,38;11,07;0,20;;;
05/01/20 14:00;2,72;4,83;7,35;0,19;17,84;;
05/01/20 15:00;2,72;3,69;5,54;0,18;;;
05/01/20 16:00;2,69;5,28;8,38;0,20;10,27;;
05/01/20 17:00;3,09;5,77;8,54;0,21;;;
05/01/20 18:00;2,99;5,91;8,62;0,21;11,73;;
05/01/20 19:00;2,81;9,21;12,67;0,22;;;
05/01/20 20:00;3,03;7,21;10,81;0,22;12,47;;
05/01/20 21:00;2,97;8,73;11,78;0,22;;;
05/01/20 22:00;2,82;6,71;9,52;0,21;19,56;;
05/01/20 23:00;2,68;9,64;11,69;0,23;;;
05/02/20 00:00;2,85;8,59;10,54;0,24;20,53;;
05/02/20 01:00;3,01;4,26;6,07;0,20;;;
05/02/20 02:00;2,74;7,30;9,19;0,22;14,67;;
05/02/20 03:00;2,66;9,14;10,99;0,23;;;
05/02/20 04:00;2,83;7,24;9,40;0,21;13,20;;
05/02/20 05:00;2,76;8,33;11,87;0,20;;;
05/02/20 06:00;2,74;15,53;22,16;0,23;12,47;;
05/02/20 07:00;2,91;22,19;34,14;0,29;;;
05/02/20 08:00;2,85;19,46;31,29;0,31;11,24;;
05/02/20 09:00;2,77;13,83;24,56;0,27;;;
05/02/20 10:00;2,78;13,17;25,27;0,29;11,00;;
05/02/20 11:00;2,86;11,77;23,94;0,26;;;
05/02/20 12:00;2,93;15,84;28,61;0,31;12,71;;
05/02/20 13:00;2,79;5,94;9,23;0,22;;;
05/02/20 14:00;2,90;5,69;9,87;0,23;14,42;;
05/02/20 15:00;2,86;5,02;8,43;0,21;;;
05/02/20 16:00;2,81;3,48;6,25;0,22;15,40;;
05/02/20 17:00;2,92;3,81;6,52;0,22;;;
05/02/20 18:00;2,77;7,06;11,83;0,24;10,76;;
05/02/20 19:00;2,97;18,50;28,10;0,31;;;
05/02/20 20:00;3,14;19,32;28,78;0,31;9,78;;
05/02/20 21:00;2,97;17,23;25,87;0,32;;;
05/02/20 22:00;2,89;13,15;17,37;0,29;16,87;;
05/02/20 23:00;2,87;6,59;8,91;0,26;;;
05/03/20 00:00;2,99;4,90;6,87;0,24;13,44;;
05/03/20 01:00;2,95;8,80;10,92;0,26;;;
05/03/20 02:00;2,94;;;0,27;11,73;;
05/03/20 03:00;2,86;8,85;11,49;;;;
05/03/20 04:00;;11,23;14,88;0,27;8,31;;
05/03/20 05:00;2,86;11,65;17,99;0,26;;;
05/03/20 06:00;2,94;15,96;26,66;0,26;9,53;;
05/03/20 07:00;2,94;15,18;27,52;0,29;;;
05/03/20 08:00;2,83;6,61;11,00;0,23;10,76;;
05/03/20 09:00;2,98;4,76;7,90;0,22;;;
05/03/20 10:00;3,00;3,70;6,23;0,21;10,27;;
05/03/20 11:00;2,80;2,77;5,00;0,20;;;
05/03/20 12:00;2,82;3,23;5,31;0,21;11,49;;
05/03/20 13:00;3,01;2,83;4,60;0,21;;;
05/03/20 14:00;2,94;2,87;4,62;0,19;7,09;;
05/03/20 15:00;2,91;5,15;7,58;0,19;;;
05/03/20 16:00;2,80;3,07;4,97;0,20;5,62;;
05/03/20 17:00;3,03;2,89;4,85;0,20;;;
05/03/20 18:00;2,73;4,92;7,51;0,21;5,62;;
05/03/20 19:00;2,91;6,07;8,58;0,21;;;
05/03/20 20:00;3,02;4,43;6,66;0,21;14,18;;
05/03/20 21:00;3,08;3,78;5,92;0,21;;;
05/03/20 22:00;3,04;4,32;6,20;0,22;9,29;;
05/03/20 23:00;2,84;3,42;4,98;0,21;;;
05/04/20 00:00;2,87;3,39;4,83;0,22;10,27;;
05/04/20 01:00;2,87;2,54;3,91;0,20;;;
05/04/20 02:00;3,02;2,51;3,83;0,19;7,58;;
05/04/20 03:00;3,04;2,29;3,71;0,18;;;
05/04/20 04:00;3,17;2,39;3,71;0,17;11,73;;
05/04/20 05:00;3,19;3,31;4,74;0,17;;;
05/04/20 06:00;3,02;4,09;6,21;0,18;10,02;;
05/04/20 07:00;3,07;5,58;8,39;0,18;;;
05/04/20 08:00;2,92;5,00;10,78;0,19;7,58;;
05/04/20 09:00;3,00;5,33;9,02;0,19;;;
05/04/20 10:00;3,00;4,53;7,96;0,19;7,33;;
05/04/20 11:00;3,12;5,32;8,43;0,19;;;
05/04/20 12:00;2,78;5,19;7,90;0,18;6,60;;
05/04/20 13:00;2,87;5,03;8,06;0,18;;;
05/04/20 14:00;2,97;6,27;9,35;0,17;13,93;;
05/04/20 15:00;2,87;5,48;8,54;0,18;;;
05/04/20 16:00;2,95;5,15;8,19;0,18;11,24;;
05/04/20 17:00;2,81;6,44;10,53;0,19;;;
05/04/20 18:00;2,91;7,44;11,15;0,20;9,04;;
05/04/20 19:00;2,82;8,82;12,13;0,19;;;
05/04/20 20:00;2,91;7,54;10,06;0,19;10,27;;
05/04/20 21:00;3,07;6,18;8,02;0,18;;;
05/04/20 22:00;2,62;5,18;7,67;0,17;19,56;;
05/04/20 23:00;2,69;6,35;8,65;0,19;;;
05/05/20 00:00;2,87;5,55;7,29;0,18;13,20;;
05/05/20 01:00;2,93;4,61;6,00;0,16;;;
05/05/20 02:00;2,82;;;0,16;12,71;;
05/05/20 03:00;2,81;7,07;8,72;;;;
05/05/20 04:00;;7,38;9,36;0,15;8,31;;
05/05/20 05:00;2,91;18,88;25,45;0,16;;;
05/05/20 06:00;2,83;26,79;40,22;0,22;9,29;;
05/05/20 07:00;3,12;47,30;86,70;0,35;;;
05/05/20 08:00;3,62;37,60;63,35;0,47;6,60;;
05/05/20 09:00;3,36;22,22;35,41;0,31;;;
05/05/20 10:00;3,16;22,25;35,98;0,31;4,89;;
05/05/20 11:00;3,10;20,74;32,53;0,26;;;
05/05/20 12:00;2,91;19,25;31,32;0,26;12,22;;
05/05/20 13:00;3,02;14,62;22,80;0,22;;;
05/05/20 14:00;2,80;13,44;20,15;0,19;17,11;;
05/05/20 15:00;2,77;12,69;19,78;0,20;;;
05/05/20 16:00;2,96;13,33;20,13;0,20;10,51;;
05/05/20 17:00;2,88;17,10;26,82;0,23;;;
05/05/20 18:00;2,87;21,00;30,90;0,23;6,84;;
05/05/20 19:00;2,99;16,92;24,07;0,24;;;
05/05/20 20:00;2,87;13,22;17,16;0,24;9,53;;
05/05/20 21:00;2,85;13,24;16,46;0,25;;;
05/05/20 22:00;2,83;8,65;11,39;0,23;14,18;;
05/05/20 23:00;2,94;6,17;9,15;0,24;;;
05/06/20 00:00;2,61;5,23;7,19;0,23;13,44;;
05/06/20 01:00;2,84;3,33;4,98;0,23;;;
05/06/20 02:00;2,85;3,98;5,98;0,24;18,58;;
05/06/20 03:00;2,82;3,90;5,74;0,23;;;
05/06/20 04:00;2,80;4,13;5,92;0,23;18,09;;
05/06/20 05:00;2,99;8,03;12,77;0,25;;;
05/06/20 06:00;3,21;15,15;26,18;0,28;13,20;;
05/06/20 07:00;2,82;17,25;32,60;0,31;;;
05/06/20 08:00;3,04;20,90;37,64;0,33;15,89;;
05/06/20 09:00;3,06;24,47;46,90;0,36;;;
05/06/20 10:00;3,21;23,16;38,83;0,38;10,51;;
05/06/20 11:00;2,95;17,42;29,19;0,35;;;
05/06/20 12:00;3,04;21,49;34,67;0,31;24,44;;
05/06/20 13:00;2,97;11,52;18,37;0,28;;;
05/06/20 14:00;3,02;15,03;20,40;0,26;13,69;;
05/06/20 15:00;2,94;13,83;18,92;0,26;;;
05/06/20 16:00;2,84;10,24;14,57;0,23;9,04;;
05/06/20 17:00;3,08;7,97;11,69;0,23;;;
05/06/20 18:00;2,84;8,47;11,69;0,25;14,42;;
05/06/20 19:00;2,98;7,68;11,16;0,27;;;
05/06/20 20:00;2,82;7,45;9,97;0,27;15,40;;
05/06/20 21:00;2,81;5,00;6,83;0,25;;;
05/06/20 22:00;2,81;3,45;5,07;0,23;28,84;;
05/06/20 23:00;2,82;3,19;4,78;0,23;;;
