NetC;;;Brindisi;;;;
Stat;;;Via Crati-Rione Perrino;;;;
Parm;SO2;NO2;NOX;CO;PM10;;
;;;;;;;
Unit;ug/m3 293K;ug/m3 293K;ug/m3 293K;mg/m3 293K;ug/m3;;
;;;;;;;
;;;;;;;
22/04/2020 15:00;2,75;6,06;7,37;0,33;;;
22/04/2020 16:00;2,58;5,23;6,42;0,33;6,11;;
22/04/2020 17:00;2,62;7,49;9,34;0,32;;;
22/04/2020 18:00;2,38;4,06;5,09;0,33;3,42;;
22/04/2020 19:00;2,65;3,49;4,43;0,32;;;
22/04/2020 20:00;2,61;4,07;5,03;0,32;3,42;;
22/04/2020 21:00;2,31;3,65;4,56;0,32;;;
22/04/2020 22:00;2,29;2,73;3,67;0,32;3,91;;
22/04/2020 23:00;2,50;2,46;3,37;0,32;;;
23/04/2020 00:00;2,60;4,04;4,96;0,33;3,91;;
23/04/2020 01:00;;4,17;5,08;0,33;;;
23/04/2020 02:00;2,75;;;0,32;3,91;;
23/04/2020 03:00;2,57;3,67;4,60;;;;
23/04/2020 04:00;2,83;5,17;6,10;0,34;2,20;;
23/04/2020 05:00;2,51;4,42;5,39;0,33;;;
23/04/2020 06:00;2,44;6,01;7,31;0,33;1,71;;
23/04/2020 07:00;2,59;5,75;7,04;0,33;;;
23/04/2020 08:00;2,44;8,20;9,86;0,33;0,98;;
23/04/2020 09:00;2,62;7,30;9,12;0,34;;;
23/04/2020 10:00;2,79;9,34;11,72;0,33;3,42;;
23/04/2020 11:00;2,52;15,15;20,07;0,34;;;
23/04/2020 12:00;2,76;13,63;17,64;0,34;2,69;;
23/04/2020 13:00;2,65;19,63;25,64;0,33;;;
23/04/2020 14:00;2,48;13,53;17,11;0,32;2,44;;
23/04/2020 15:00;2,76;16,83;21,91;0,32;;;
23/04/2020 16:00;2,42;11,42;13,43;0,33;7,57;;
23/04/2020 17:00;2,57;7,06;8,33;0,33;;;
23/04/2020 18:00;2,97;10,08;11,32;0,32;4,64;;
23/04/2020 19:00;2,87;23,43;25,50;0,32;;;
23/04/2020 20:00;2,80;12,89;14,79;0,31;3,42;;
23/04/2020 21:00;2,90;6,18;7,25;0,31;;;
23/04/2020 22:00;3,78;10,00;11,06;0,31;2,69;;
23/04/2020 23:00;3,59;6,35;7,31;0,32;;;
24/04/2020 00:00;3,50;15,39;16,46;0,33;1,71;;
24/04/2020 01:00;3,42;15,04;16,13;0,31;;;
24/04/2020 02:00;3,18;10,62;11,76;0,32;2,20;;
24/04/2020 03:00;3,06;11,27;12,38;0,31;;;
24/04/2020 04:00;3,03;5,74;6,68;0,31;2,69;;
24/04/2020 05:00;3,06;6,88;7,82;0,32;;;
24/04/2020 06:00;3,22;12,21;14,15;0,34;9,28;;
24/04/2020 07:00;3,24;11,08;13,82;0,34;;;
24/04/2020 08:00;3,36;9,22;12,34;0,35;5,37;;
24/04/2020 09:00;3,11;8,14;11,15;0,35;;;
24/04/2020 10:00;3,08;9,03;12,72;0,35;9,52;;
24/04/2020 11:00;3,11;10,29;14,62;0,35;;;
24/04/2020 12:00;3,07;18,12;27,14;0,34;8,30;;
24/04/2020 13:00;3,17;15,78;23,12;0,34;;;
24/04/2020 14:00;3,18;14,27;19,99;0,32;13,19;;
24/04/2020 15:00;3,54;20,76;28,30;0,32;;;
24/04/2020 16:00;3,36;18,06;23,17;0,32;13,68;;
24/04/2020 17:00;3,35;24,31;29,87;0,32;;;
24/04/2020 18:00;3,36;22,67;25,88;0,32;13,92;;
24/04/2020 19:00;3,37;12,29;13,33;0,32;;;
24/04/2020 20:00;3,49;19,05;20,00;0,39;10,99;;
24/04/2020 21:00;3,22;13,68;14,61;0,35;;;
24/04/2020 22:00;3,34;7,48;8,38;0,32;16,36;;
24/04/2020 23:00;3,09;7,19;8,10;0,36;;;
25/04/2020 00:00;3,13;7,21;8,13;0,34;13,19;;
25/04/2020 01:00;;5,32;6,22;0,32;;;
25/04/2020 02:00;3,28;;;0,33;15,63;;
25/04/2020 03:00;3,33;6,71;7,68;;;;
25/04/2020 04:00;3,36;5,85;6,74;0,34;21,00;;
25/04/2020 05:00;3,13;6,37;7,29;0,34;;;
25/04/2020 06:00;2,90;9,91;11,35;0,36;15,63;;
25/04/2020 07:00;3,07;11,54;14,09;0,35;;;
25/04/2020 08:00;3,49;10,66;14,36;0,36;13,68;;
25/04/2020 09:00;3,44;8,72;11,07;0,34;;;
25/04/2020 10:00;3,08;15,43;19,78;0,31;13,19;;
25/04/2020 11:00;3,11;13,58;16,77;0,31;;;
25/04/2020 12:00;3,53;9,56;11,61;0,31;15,87;;
25/04/2020 13:00;3,45;19,61;25,03;0,31;;;
25/04/2020 14:00;3,31;10,29;11,82;0,33;12,21;;
25/04/2020 15:00;3,28;6,93;8,08;0,34;;;
25/04/2020 16:00;3,39;4,41;5,37;0,34;10,26;;
25/04/2020 17:00;3,31;3,72;4,64;0,30;;;
25/04/2020 18:00;3,32;3,67;4,58;0,30;9,77;;
25/04/2020 19:00;3,24;4,47;5,39;0,31;;;
25/04/2020 20:00;3,16;4,60;5,48;0,32;11,72;;
25/04/2020 21:00;3,17;4,21;5,13;0,33;;;
25/04/2020 22:00;3,34;3,85;4,77;0,33;16,61;;
25/04/2020 23:00;3,13;3,01;3,92;0,32;;;
26/04/2020 00:00;3,02;2,90;3,79;0,32;18,56;;
26/04/2020 01:00;3,29;2,83;3,72;0,32;;;
26/04/2020 02:00;3,12;3,01;3,92;0,31;14,41;;
26/04/2020 03:00;3,28;3,50;4,41;0,32;;;
26/04/2020 04:00;2,96;3,64;4,55;0,34;11,23;;
26/04/2020 05:00;2,46;6,89;7,87;0,32;;;
26/04/2020 06:00;2,49;18,21;20,73;0,34;18,80;;
26/04/2020 07:00;2,34;8,97;11,16;0,34;;;
26/04/2020 08:00;2,40;7,04;9,26;0,36;17,34;;
26/04/2020 09:00;2,62;8,60;10,74;0,36;;;
26/04/2020 10:00;2,40;10,22;13,08;0,36;10,50;;
26/04/2020 11:00;2,54;20,48;26,31;0,38;;;
26/04/2020 12:00;2,51;20,18;24,50;0,38;7,81;;
26/04/2020 13:00;2,24;7,61;9,10;0,36;;;
26/04/2020 14:00;2,49;2,81;3,76;0,28;17,09;;
26/04/2020 15:00;2,42;2,51;3,44;0,28;;;
26/04/2020 16:00;2,54;2,58;3,49;0,28;12,45;;
26/04/2020 17:00;2,59;2,71;3,62;0,28;;;
26/04/2020 18:00;2,50;3,20;4,11;0,29;7,08;;
26/04/2020 19:00;2,60;3,64;4,55;0,31;;;
26/04/2020 20:00;2,30;3,99;4,89;0,33;8,55;;
26/04/2020 21:00;2,52;3,63;4,55;0,33;;;
26/04/2020 22:00;2,17;3,15;4,03;0,33;16,61;;
26/04/2020 23:00;2,51;3,19;4,11;0,35;;;
27/04/2020 00:00;2,44;3,52;4,40;0,35;17,83;;
27/04/2020 01:00;;3,93;4,94;0,31;;;
27/04/2020 02:00;2,56;;;0,30;20,27;;
27/04/2020 03:00;2,34;4,87;5,79;;;;
27/04/2020 04:00;2,67;3,92;4,84;0,31;10,99;;
27/04/2020 05:00;2,36;4,22;5,16;0,32;;;
27/04/2020 06:00;2,23;6,17;7,35;0,33;11,72;;
27/04/2020 07:00;2,27;8,72;10,75;0,34;;;
27/04/2020 08:00;2,64;10,91;14,51;0,38;11,72;;
27/04/2020 09:00;2,70;15,63;22,03;0,41;;;
27/04/2020 10:00;2,68;16,46;21,87;0,39;6,35;;
27/04/2020 11:00;2,76;24,10;31,30;0,37;;;
27/04/2020 12:00;2,74;19,62;25,21;0,37;4,88;;
27/04/2020 13:00;2,89;19,36;24,77;0,37;;;
27/04/2020 14:00;3,06;16,02;19,55;0,37;11,23;;
27/04/2020 15:00;2,96;19,49;23,56;0,36;;;
27/04/2020 16:00;3,22;29,88;35,28;0,36;13,19;;
27/04/2020 17:00;3,17;51,70;61,52;0,37;;;
27/04/2020 18:00;2,77;33,94;36,75;0,36;14,41;;
27/04/2020 19:00;2,42;30,43;31,72;0,35;;;
27/04/2020 20:00;2,45;31,95;33,01;0,39;20,02;;
27/04/2020 21:00;2,33;9,42;10,39;0,36;;;
27/04/2020 22:00;2,47;9,62;10,66;0,38;30,53;;
27/04/2020 23:00;2,53;7,81;8,77;0,37;;;
28/04/2020 00:00;2,52;6,52;7,48;0,36;17,58;;
28/04/2020 01:00;2,43;4,35;5,31;0,34;;;
28/04/2020 02:00;2,62;3,93;4,86;0,33;17,09;;
28/04/2020 03:00;2,47;3,96;4,92;0,33;;;
28/04/2020 04:00;2,42;11,76;12,95;0,33;19,05;;
28/04/2020 05:00;2,51;22,32;24,26;0,34;;;
28/04/2020 06:00;2,52;17,06;19,04;0,34;9,52;;
28/04/2020 07:00;2,61;17,43;22,35;0,38;;;
28/04/2020 08:00;2,68;10,21;13,25;0,42;11,48;;
28/04/2020 09:00;2,37;8,10;10,18;0,41;;;
28/04/2020 10:00;2,64;7,80;9,61;0,42;17,83;;
28/04/2020 11:00;2,72;5,71;6,97;0,37;;;
28/04/2020 12:00;2,44;5,65;7,21;0,36;13,19;;
28/04/2020 13:00;2,63;4,05;5,11;0,32;;;
28/04/2020 14:00;2,76;3,48;4,53;0,30;7,33;;
28/04/2020 15:00;2,64;3,73;4,80;0,30;;;
28/04/2020 16:00;2,53;4,52;5,62;0,30;11,97;;
28/04/2020 17:00;2,53;4,97;6,00;0,31;;;
28/04/2020 18:00;2,51;4,35;5,35;0,32;7,81;;
28/04/2020 19:00;2,43;4,10;5,02;0,33;;;
28/04/2020 20:00;2,13;4,23;5,17;0,34;15,63;;
28/04/2020 21:00;2,69;3,80;4,71;0,34;;;
28/04/2020 22:00;2,62;3,14;4,05;0,34;16,36;;
28/04/2020 23:00;2,38;2,78;3,69;0,35;;;
29/04/2020 00:00;2,28;2,59;3,50;0,34;22,95;;
29/04/2020 01:00;;2,77;3,67;0,34;;;
29/04/2020 02:00;2,26;;;0,34;13,43;;
29/04/2020 03:00;2,53;4,03;4,96;;;;
29/04/2020 04:00;2,46;10,65;12,11;0,35;14,65;;
29/04/2020 05:00;2,50;12,21;13,29;0,34;;;
29/04/2020 06:00;2,68;26,82;32,38;0,36;12,21;;
29/04/2020 07:00;2,30;19,59;23,83;0,38;;;
29/04/2020 08:00;2,35;17,19;21,89;0,39;16,12;;
29/04/2020 09:00;2,47;10,54;13,03;0,39;;;
29/04/2020 10:00;2,73;5,84;7,37;0,34;14,65;;
29/04/2020 11:00;2,43;4,74;5,99;0,30;;;
29/04/2020 12:00;2,48;4,55;5,86;0,28;8,30;;
29/04/2020 13:00;2,33;3,75;4,84;0,28;;;
29/04/2020 14:00;2,39;9,36;11,76;0,29;4,40;;
29/04/2020 15:00;2,41;16,93;19,75;0,31;;;
29/04/2020 16:00;2,41;18,42;25,19;0,31;6,35;;
29/04/2020 17:00;2,44;24,28;28,84;0,32;;;
29/04/2020 18:00;2,54;37,40;52,29;0,32;13,92;;
29/04/2020 19:00;2,60;7,22;8,23;0,31;;;
29/04/2020 20:00;2,31;7,12;8,10;0,30;14,90;;
29/04/2020 21:00;2,39;8,87;9,85;0,33;;;
29/04/2020 22:00;2,26;5,94;6,86;0,31;21,00;;
29/04/2020 23:00;2,63;3,79;4,69;0,27;;;
30/04/2020 00:00;2,48;4,05;4,93;0,26;14,90;;
30/04/2020 01:00;2,69;4,41;5,31;0,26;;;
30/04/2020 02:00;2,36;4,53;5,41;0,25;12,21;;
30/04/2020 03:00;2,43;3,82;4,69;0,25;;;
30/04/2020 04:00;2,28;5,37;6,25;0,25;6,59;;
30/04/2020 05:00;2,33;8,11;9,09;0,25;;;
30/04/2020 06:00;2,38;11,75;13,30;0,26;4,40;;
30/04/2020 07:00;2,17;17,14;20,76;0,30;;;
30/04/2020 08:00;2,80;15,56;20,47;0,31;12,21;;
30/04/2020 09:00;2,68;10,20;13,56;0,27;;;
30/04/2020 10:00;2,51;10,42;14,33;0,28;6,35;;
30/04/2020 11:00;2,45;8,89;12,09;0,29;;;
30/04/2020 12:00;2,14;7,18;9,79;0,19;12,45;;
30/04/2020 13:00;2,40;9,38;13,00;0,21;;;
30/04/2020 14:00;2,27;10,45;14,24;0,22;19,05;;
30/04/2020 15:00;2,43;15,93;22,32;0,23;;;
30/04/2020 16:00;2,38;10,25;12,84;0,23;20,27;;
30/04/2020 17:00;2,47;17,52;21,93;0,23;;;
30/04/2020 18:00;2,18;15,36;18,04;0,23;10,50;;
30/04/2020 19:00;2,36;16,16;18,12;0,24;;;
30/04/2020 20:00;2,49;17,66;18,70;0,23;14,65;;
30/04/2020 21:00;2,55;12,70;13,70;0,24;;;
30/04/2020 22:00;2,56;17,05;18,05;0,25;18,56;;
30/04/2020 23:00;2,42;9,11;10,10;0,24;;;
05/01/20 00:00;2,37;5,72;6,71;0,23;19,29;;
05/01/20 01:00;;5,02;5,99;0,23;;;
05/01/20 02:00;2,57;;;0,22;19,29;;
05/01/20 03:00;2,21;5,02;5,95;;;;
05/01/20 04:00;2,30;4,96;5,92;0,22;12,70;;
05/01/20 05:00;2,30;8,28;9,24;0,23;;;
05/01/20 06:00;2,43;9,29;10,74;0,23;7,57;;
05/01/20 07:00;2,52;12,00;15,57;0,26;;;
05/01/20 08:00;2,51;17,21;24,00;0,38;12,21;;
05/01/20 09:00;2,79;9,62;12,20;0,30;;;
05/01/20 10:00;2,90;5,52;6,92;0,20;8,55;;
05/01/20 11:00;2,99;3,58;4,65;0,17;;;
05/01/20 12:00;2,60;3,41;4,46;0,18;8,06;;
05/01/20 13:00;2,48;2,94;3,96;0,18;;;
05/01/20 14:00;2,27;2,61;3,62;0,19;13,19;;
05/01/20 15:00;2,25;2,57;3,50;0,18;;;
05/01/20 16:00;2,37;2,79;3,81;0,20;7,08;;
05/01/20 17:00;2,15;2,77;3,81;0,28;;;
05/01/20 18:00;2,33;3,00;4,00;0,24;9,77;;
05/01/20 19:00;2,26;3,51;4,49;0,23;;;
05/01/20 20:00;2,03;4,21;5,17;0,21;12,45;;
05/01/20 21:00;2,28;4,09;5,06;0,22;;;
05/01/20 22:00;2,27;3,69;4,62;0,22;13,19;;
05/01/20 23:00;2,20;4,29;5,23;0,24;;;
05/02/20 00:00;2,43;4,03;4,97;0,22;16,12;;
05/02/20 01:00;2,33;3,18;4,10;0,19;;;
05/02/20 02:00;2,15;4,49;5,38;0,21;15,14;;
05/02/20 03:00;2,39;6,09;7,02;0,23;;;
05/02/20 04:00;2,30;3,33;4,21;0,19;7,81;;
05/02/20 05:00;2,35;6,04;6,96;0,19;;;
05/02/20 06:00;2,48;7,65;8,89;0,20;13,19;;
05/02/20 07:00;2,16;7,43;8,68;0,23;;;
05/02/20 08:00;2,47;7,04;8,61;0,25;11,72;;
05/02/20 09:00;2,42;7,38;9,29;0,22;;;
05/02/20 10:00;2,40;5,99;7,86;0,21;16,61;;
05/02/20 11:00;2,41;6,40;8,32;0,22;;;
05/02/20 12:00;2,20;7,34;9,14;0,24;8,55;;
05/02/20 13:00;2,31;11,24;14,29;0,23;;;
05/02/20 14:00;2,63;8,88;11,01;0,24;6,84;;
05/02/20 15:00;2,41;8,21;10,61;0,23;;;
05/02/20 16:00;2,78;13,06;16,63;0,22;27,59;;
05/02/20 17:00;2,60;10,68;13,68;0,23;;;
05/02/20 18:00;2,65;12,67;15,02;0,28;14,90;;
05/02/20 19:00;2,47;7,47;8,58;0,25;;;
05/02/20 20:00;2,20;10,65;11,64;0,25;7,81;;
05/02/20 21:00;2,48;12,20;13,23;0,27;;;
05/02/20 22:00;2,33;12,07;13,09;0,27;8,06;;
05/02/20 23:00;2,44;6,33;7,28;0,25;;;
05/03/20 00:00;2,39;4,74;5,67;0,22;8,79;;
05/03/20 01:00;;5,35;6,32;0,24;;;
05/03/20 02:00;2,41;;;0,26;8,30;;
05/03/20 03:00;2,51;8,57;9,55;;;;
05/03/20 04:00;2,27;8,03;9,22;0,25;11,23;;
05/03/20 05:00;2,40;12,20;14,22;0,24;;;
05/03/20 06:00;2,58;20,84;26,55;0,24;7,33;;
05/03/20 07:00;2,33;10,82;14,64;0,27;;;
05/03/20 08:00;2,52;13,70;19,89;0,23;9,52;;
05/03/20 09:00;2,37;9,68;13,63;0,22;;;
05/03/20 10:00;2,63;7,54;10,57;0,22;7,57;;
05/03/20 11:00;2,69;5,91;8,14;0,22;;;
05/03/20 12:00;2,47;5,25;7,09;0,24;6,35;;
05/03/20 13:00;2,56;5,67;7,64;0,24;;;
05/03/20 14:00;2,60;5,98;7,96;0,23;7,08;;
05/03/20 15:00;2,37;7,80;10,27;0,22;;;
05/03/20 16:00;2,67;8,16;10,88;0,22;5,86;;
05/03/20 17:00;2,54;10,02;12,90;0,22;;;
05/03/20 18:00;2,47;7,75;9,15;0,22;8,55;;
05/03/20 19:00;2,39;8,99;10,20;0,23;;;
05/03/20 20:00;2,74;8,27;9,49;0,23;13,19;;
05/03/20 21:00;2,51;6,36;7,56;0,24;;;
05/03/20 22:00;2,27;7,53;8,84;0,25;17,58;;
05/03/20 23:00;2,45;7,28;8,65;0,24;;;
05/04/20 00:00;2,73;8,72;10,07;0,24;16,85;;
05/04/20 01:00;2,76;6,24;7,32;0,23;;;
05/04/20 02:00;2,52;4,03;4,97;0,21;14,41;;
05/04/20 03:00;2,62;2,99;3,93;0,20;;;
05/04/20 04:00;2,36;4,17;5,14;0,19;7,33;;
05/04/20 05:00;2,42;5,17;6,30;0,19;;;
05/04/20 06:00;2,39;13,27;17,11;0,19;11,97;;
05/04/20 07:00;2,09;12,23;15,85;0,18;;;
05/04/20 08:00;2,67;14,92;20,55;0,17;9,52;;
05/04/20 09:00;2,49;10,75;14,71;0,18;;;
05/04/20 10:00;2,69;12,20;17,13;0,18;13,68;;
05/04/20 11:00;2,66;15,85;23,33;0,18;;;
05/04/20 12:00;2,64;14,48;20,08;0,17;19,54;;
05/04/20 13:00;2,61;14,29;19,68;0,17;;;
05/04/20 14:00;2,47;9,91;13,22;0,17;24,91;;
05/04/20 15:00;2,36;9,13;11,99;0,18;;;
05/04/20 16:00;2,37;8,73;11,48;0,18;21,98;;
05/04/20 17:00;2,53;8,24;10,63;0,19;;;
05/04/20 18:00;2,39;10,53;12,51;0,19;14,16;;
05/04/20 19:00;2,44;11,00;12,47;0,22;;;
05/04/20 20:00;2,37;10,59;11,86;0,20;15,14;;
05/04/20 21:00;2,34;12,79;14,21;0,20;;;
05/04/20 22:00;2,38;11,82;12,99;0,20;21,00;;
05/04/20 23:00;2,58;13,15;14,36;0,20;;;
05/05/20 00:00;2,48;8,66;9,69;0,20;13,19;;
05/05/20 01:00;;6,39;7,38;0,18;;;
05/05/20 02:00;2,57;;;0,18;14,41;;
05/05/20 03:00;2,35;5,41;6,34;;;;
05/05/20 04:00;2,22;7,57;8,51;0,16;11,48;;
05/05/20 05:00;2,19;11,76;12,74;0,16;;;
05/05/20 06:00;2,37;27,12;31,78;0,20;6,35;;
05/05/20 07:00;2,66;25,40;34,12;0,23;;;
05/05/20 08:00;3,41;27,71;38,95;0,34;6,35;;
05/05/20 09:00;3,49;15,07;18,60;0,25;;;
05/05/20 10:00;2,80;9,22;11,17;0,21;13,19;;
05/05/20 11:00;2,46;5,66;6,98;0,18;;;
05/05/20 12:00;2,54;4,92;6,06;0,19;7,81;;
05/05/20 13:00;2,56;9,07;11,06;0,23;;;
05/05/20 14:00;2,62;4,51;5,64;0,20;4,40;;
05/05/20 15:00;2,51;4,22;5,37;0,19;;;
05/05/20 16:00;2,47;4,26;5,47;0,18;3,42;;
05/05/20 17:00;2,42;4,61;5,72;0,17;;;
05/05/20 18:00;2,47;5,84;6,90;0,18;6,11;;
05/05/20 19:00;2,48;6,11;7,12;0,19;;;
05/05/20 20:00;2,45;7,26;8,24;0,21;7,81;;
05/05/20 21:00;2,42;6,64;7,61;0,21;;;
05/05/20 22:00;2,48;6,79;7,76;0,22;11,97;;
05/05/20 23:00;2,33;4,53;5,52;0,23;;;
05/06/20 00:00;2,38;3,84;4,83;0,23;7,08;;
05/06/20 01:00;2,56;4,91;5,94;0,24;;;
05/06/20 02:00;2,52;4,20;5,16;0,25;15,38;;
05/06/20 03:00;2,74;3,22;4,16;0,25;;;
05/06/20 04:00;2,62;6,06;7,10;0,25;18,07;;
05/06/20 05:00;2,40;12,83;14,46;0,26;;;
05/06/20 06:00;2,51;12,21;14,71;0,27;20,27;;
05/06/20 07:00;2,45;11,28;14,99;0,28;;;
05/06/20 08:00;2,28;7,66;10,19;0,27;18,07;;
05/06/20 09:00;2,46;8,42;10,68;0,30;;;
05/06/20 10:00;2,63;8,57;11,05;0,31;19,29;;
05/06/20 11:00;2,59;7,86;10,21;0,31;;;
05/06/20 12:00;2,51;15,18;22,52;0,30;14,65;;
05/06/20 13:00;2,80;24,15;33,27;0,30;;;
05/06/20 14:00;2,59;14,63;19,02;0,28;10,50;;
05/06/20 15:00;2,65;10,41;12,89;0,28;;;
05/06/20 16:00;2,65;14,56;18,25;0,26;10,01;;
05/06/20 17:00;2,71;17,73;20,48;0,25;;;
05/06/20 18:00;2,60;16,86;19,49;0,28;11,72;;
05/06/20 19:00;2,60;12,40;13,87;0,30;;;
05/06/20 20:00;2,62;21,82;23,42;0,30;32,97;;
05/06/20 21:00;2,24;25,96;29,50;0,27;;;
05/06/20 22:00;2,10;26,77;28,44;0,26;30,77;;
05/06/20 23:00;2,05;9,58;10,92;0,26;;;
05/07/20 00:00;2,13;8,64;10,00;0,26;27,35;;
05/07/20 01:00;;4,53;5,50;0,25;;;
05/07/20 02:00;2,36;;;0,23;19,78;;
05/07/20 03:00;2,30;5,22;6,17;;;;
05/07/20 04:00;2,30;4,22;5,19;0,21;10,50;;
05/07/20 05:00;2,69;5,52;6,85;0,20;;;
05/07/20 06:00;2,53;9,81;12,77;0,21;6,35;;
05/07/20 07:00;2,53;8,68;11,54;0,19;;;
05/07/20 08:00;2,40;10,74;14,93;0,20;8,30;;
05/07/20 09:00;2,59;9,86;13,38;0,19;;;
05/07/20 10:00;2,47;8,16;11,28;0,18;14,16;;
05/07/20 11:00;2,43;8,76;12,79;0,20;;;
05/07/20 12:00;2,59;11,89;17,90;0,19;21,00;;
05/07/20 13:00;2,43;9,36;12,67;0,18;;;
05/07/20 14:00;2,39;9,06;12,22;0,19;24,18;;
05/07/20 15:00;2,41;13,00;17,62;0,19;;;
05/07/20 16:00;2,26;10,95;14,56;0,20;23,20;;
05/07/20 17:00;2,11;7,99;10,20;0,20;;;
05/07/20 18:00;2,50;8,12;10,03;0,20;18,07;;
05/07/20 19:00;2,23;9,79;11,36;0,21;;;
05/07/20 20:00;2,42;9,63;10,96;0,21;17,58;;
05/07/20 21:00;2,21;7,90;9,12;0,21;;;
05/07/20 22:00;2,20;7,25;8,46;0,22;20,51;;
05/07/20 23:00;2,10;7,53;8,60;0,21;;;
05/08/20 00:00;2,04;7,65;8,77;0,22;13,68;;
05/08/20 01:00;2,61;7,72;8,85;0,22;;;
05/08/20 02:00;2,68;8,12;9,22;0,22;15,87;;
05/08/20 03:00;2,60;8,18;9,30;0,23;;;
05/08/20 04:00;2,79;7,02;8,16;0,23;18,56;;
05/08/20 05:00;2,62;8,06;9,29;0,22;;;
05/08/20 06:00;2,33;9,72;12,06;0,23;14,90;;
05/08/20 07:00;2,33;10,37;13,14;0,24;;;
05/08/20 08:00;2,07;10,31;13,97;0,24;13,19;;
05/08/20 09:00;2,42;12,65;17,55;0,26;;;
05/08/20 10:00;2,34;11,79;15,76;0,27;12,21;;
05/08/20 11:00;2,29;11,44;15,48;0,27;;;
05/08/20 12:00;2,43;12,02;16,06;0,27;6,84;;
05/08/20 13:00;2,52;12,66;16,55;0,26;;;
05/08/20 14:00;2,45;12,13;15,92;0,25;13,19;;
05/08/20 15:00;2,58;16,64;21,55;0,26;;;
05/08/20 16:00;2,56;17,46;22,62;0,26;13,68;;
05/08/20 17:00;2,55;16,27;19,91;0,26;;;
05/08/20 18:00;2,72;35,95;43,67;0,27;11,48;;
05/08/20 19:00;2,57;12,97;14,21;0,27;;;
05/08/20 20:00;2,46;18,10;19,18;0,27;19,05;;
05/08/20 21:00;2,75;24,78;25,86;0,30;;;
05/08/20 22:00;2,70;30,75;31,88;0,36;13,19;;
05/08/20 23:00;2,63;16,40;17,42;0,30;;;
05/09/20 00:00;2,39;9,15;10,12;0,27;27,35;;
05/09/20 01:00;;7,90;8,87;0,26;;;
05/09/20 02:00;2,50;;;0,24;23,93;;
05/09/20 03:00;2,66;4,96;5,91;;;;
05/09/20 04:00;2,39;4,47;5,44;0,24;17,58;;
05/09/20 05:00;2,38;4,77;5,72;0,23;;;
05/09/20 06:00;2,48;8,36;9,60;0,23;19,29;;
05/09/20 07:00;2,51;11,88;14,11;0,23;;;
05/09/20 08:00;2,60;6,26;7,74;0,22;12,21;;
05/09/20 09:00;2,65;5,18;6,45;0,22;;;
05/09/20 10:00;2,66;4,74;5,94;0,22;6,59;;
05/09/20 11:00;2,66;6,54;8,04;0,25;;;
05/09/20 12:00;2,43;5,16;6,46;0,25;3,91;;
05/09/20 13:00;2,74;3,64;4,74;0,24;;;
05/09/20 14:00;2,89;3,12;4,13;0,24;7,08;;
05/09/20 15:00;2,54;3,12;4,13;0,23;;;
05/09/20 16:00;2,87;3,70;4,76;0,25;11,48;;
05/09/20 17:00;3,00;4,45;5,58;0,31;;;
05/09/20 18:00;2,91;4,69;5,77;0,23;5,86;;
05/09/20 19:00;2,89;5,43;6,46;0,25;;;
05/09/20 20:00;2,73;6,67;7,68;0,26;11,48;;
05/09/20 21:00;2,56;6,76;7,73;0,28;;;
05/09/20 22:00;2,54;6,24;7,23;0,27;8,79;;
05/09/20 23:00;2,48;5,42;6,39;0,27;;;
05/10/20 00:00;2,45;4,04;5,05;0,25;17,34;;
05/10/20 01:00;2,67;4,26;5,22;0,24;;;
05/10/20 02:00;2,73;5,81;6,80;0,24;16,61;;
05/10/20 03:00;2,45;4,12;5,08;0,24;;;
05/10/20 04:00;2,71;4,53;5,50;0,24;17,09;;
05/10/20 05:00;2,53;11,08;12,16;0,24;;;
05/10/20 06:00;2,49;7,80;9,05;0,25;8,30;;
05/10/20 07:00;2,66;4,18;5,44;0,27;;;
05/10/20 08:00;2,57;3,29;4,53;0,28;14,90;;
05/10/20 09:00;2,52;3,77;5,01;0,27;;;
05/10/20 10:00;2,73;5,84;7,16;0,29;14,41;;
05/10/20 11:00;3,08;6,46;8,10;0,30;;;
05/10/20 12:00;3,02;3,83;5,19;0,29;8,55;;
05/10/20 13:00;2,81;3,09;4,22;0,27;;;
05/10/20 14:00;2,80;2,80;3,88;0,26;12,21;;
05/10/20 15:00;2,83;2,51;3,53;0,25;;;
05/10/20 16:00;3,08;2,78;3,83;0,24;6,35;;
05/10/20 17:00;2,68;3,30;4,41;0,26;;;
05/10/20 18:00;2,59;3,55;4,66;0,27;5,62;;
05/10/20 19:00;2,32;3,94;5,06;0,27;;;
05/10/20 20:00;2,50;4,59;5,62;0,27;9,77;;
05/10/20 21:00;2,52;5,80;6,81;0,28;;;
05/10/20 22:00;2,56;5,21;6,19;0,27;11,72;;
05/10/20 23:00;2,14;5,09;6,11;0,26;;;
05/11/20 00:00;2,10;4,56;5,53;0,26;16,36;;
05/11/20 01:00;;3,60;4,58;0,26;;;
05/11/20 02:00;2,48;;;0,25;13,19;;
05/11/20 03:00;2,32;4,24;5,23;;;;
05/11/20 04:00;2,13;5,06;6,03;0,26;8,55;;
05/11/20 05:00;2,69;8,82;9,96;0,27;;;
05/11/20 06:00;2,23;11,88;13,78;0,28;11,23;;
05/11/20 07:00;2,43;12,92;15,58;0,29;;;
05/11/20 08:00;2,36;8,56;10,78;0,28;13,19;;
05/11/20 09:00;2,14;8,70;10,71;0,26;;;
