Parm;Station;CO;PM10;PM2.5;NO;NOX;NO2;NO3;O3;BENZENE
08/04/20 22:00;Bari - Cavour;0.50;32;23;5.00;56.43;48.76;;;1.06
08/04/20 23:00;Bari - Cavour;0.55;32;23;2.59;40.42;36.44;;;1.66
09/04/20 00:00;Bari - Cavour;0.46;32;23;2.82;33.91;29.59;;;1.64
09/04/20 01:00;Bari - Cavour;0.41;34;28;0.57;15.57;14.70;;;1.29
09/04/20 02:00;Bari - Cavour;;34;28;0.61;10.32;9.37;;;0.82
09/04/20 03:00;Bari - Cavour;0.38;34;28;0.16;8.24;8.02;;;0.71
09/04/20 04:00;Bari - Cavour;0.38;34;28;0.44;10.28;9.60;;;0.69
09/04/20 05:00;Bari - Cavour;0.38;34;28;0.95;19.44;18.01;;;0.69
09/04/20 06:00;Bari - Cavour;0.40;34;28;;;;;;0.84
09/04/20 07:00;Bari - Cavour;0.52;34;28;10.60;61.14;44.89;;;1.11
09/04/20 08:00;Bari - Cavour;0.68;34;28;17.63;84.51;57.47;;;2.41
09/04/20 09:00;Bari - Cavour;0.51;34;28;2.48;35.93;32.13;;;1.96
09/04/20 10:00;Bari - Cavour;0.45;34;28;1.10;20.38;18.70;;;1.31
09/04/20 11:00;Bari - Cavour;0.45;34;28;1.17;17.05;15.26;;;1.11
09/04/20 12:00;Bari - Cavour;0.41;34;28;0.67;12.75;11.73;;;0.89
09/04/20 13:00;Bari - Cavour;0.40;34;28;1.15;15.05;13.27;;;0.72
09/04/20 14:00;Bari - Cavour;0.42;34;28;2.15;23.58;20.29;;;0.71
09/04/20 15:00;Bari - Cavour;0.44;34;28;1.47;24.22;21.96;;;0.70
09/04/20 16:00;Bari - Cavour;0.44;34;28;1.68;25.74;23.16;;;0.73
09/04/20 17:00;Bari - Cavour;0.43;34;28;0.68;13.25;12.22;;;0.77
09/04/20 18:00;Bari - Cavour;0.42;34;28;0.78;11.20;9.99;;;0.74
09/04/20 19:00;Bari - Cavour;0.47;34;28;1.32;20.48;18.45;;;0.74
09/04/20 20:00;Bari - Cavour;0.52;34;28;2.85;43.40;39.02;;;1.12
09/04/20 21:00;Bari - Cavour;0.49;34;28;2.14;43.07;39.80;;;1.08
09/04/20 22:00;Bari - Cavour;0.51;34;28;2.32;46.61;43.06;;;1.18
09/04/20 23:00;Bari - Cavour;0.53;34;28;1.76;36.59;33.88;;;1.72
10/04/20 00:00;Bari - Cavour;0.43;34;28;0.86;19.49;18.18;;;1.56
10/04/20 01:00;Bari - Cavour;0.35;35;28;0.56;12.52;11.68;;;1.07
10/04/20 02:00;Bari - Cavour;0.31;35;28;0.81;8.95;7.69;;;0.73
10/04/20 03:00;Bari - Cavour;0.30;35;28;0.57;6.26;5.38;;;0.54
10/04/20 04:00;Bari - Cavour;0.32;35;28;0.69;8.58;7.52;;;0.54
10/04/20 05:00;Bari - Cavour;0.37;35;28;1.80;20.08;17.31;;;0.64
10/04/20 06:00;Bari - Cavour;0.41;35;28;2.58;37.53;33.58;;;0.89
10/04/20 07:00;Bari - Cavour;0.51;35;28;6.66;63.73;53.52;;;1.15
10/04/20 08:00;Bari - Cavour;0.77;35;28;15.43;97.05;73.39;;;2.44
10/04/20 09:00;Bari - Cavour;0.60;35;28;4.29;54.99;48.42;;;2.84
10/04/20 10:00;Bari - Cavour;0.46;35;28;1.88;27.94;25.06;;;1.56
10/04/20 11:00;Bari - Cavour;0.42;35;28;1.98;28.19;25.16;;;1.07
10/04/20 12:00;Bari - Cavour;0.39;35;28;2.64;35.03;30.98;;;0.88
10/04/20 13:00;Bari - Cavour;0.37;35;28;2.14;30.93;27.65;;;0.75
10/04/20 14:00;Bari - Cavour;0.34;35;28;1.03;14.56;12.99;;;0.66
10/04/20 15:00;Bari - Cavour;0.34;35;28;0.78;9.94;8.75;;;0.53
10/04/20 16:00;Bari - Cavour;0.35;35;28;1.09;9.93;8.26;;;0.54
10/04/20 17:00;Bari - Cavour;0.37;35;28;1.12;13.20;11.49;;;0.59
10/04/20 18:00;Bari - Cavour;0.38;35;28;1.26;22.39;20.45;;;0.57
10/04/20 19:00;Bari - Cavour;0.51;35;28;1.99;40.04;36.99;;;0.70
10/04/20 20:00;Bari - Cavour;0.55;35;28;2.77;51.49;47.24;;;1.09
10/04/20 21:00;Bari - Cavour;0.53;35;28;2.14;54.89;51.61;;;0.90
10/04/20 22:00;Bari - Cavour;0.57;35;28;3.32;72.16;67.06;;;1.16
10/04/20 23:00;Bari - Cavour;0.49;35;28;1.83;40.09;37.29;;;1.23
11/04/20 00:00;Bari - Cavour;0.41;35;28;0.84;21.26;19.97;;;1.09
11/04/20 01:00;Bari - Cavour;0.35;34;26;0.46;12.32;11.64;;;0.77
11/04/20 02:00;Bari - Cavour;0.31;34;26;0.42;8.93;8.28;;;0.57
11/04/20 03:00;Bari - Cavour;0.31;34;26;0.50;7.89;7.12;;;0.49
11/04/20 04:00;Bari - Cavour;0.30;34;26;0.53;9.18;8.37;;;0.44
11/04/20 05:00;Bari - Cavour;0.30;34;26;1.24;16.64;14.74;;;0.43
11/04/20 06:00;Bari - Cavour;0.37;34;26;;;;;;0.52
11/04/20 07:00;Bari - Cavour;0.53;34;26;13.18;87.61;67.41;;;0.90
11/04/20 08:00;Bari - Cavour;0.60;34;26;10.71;84.20;67.77;;;1.62
11/04/20 09:00;Bari - Cavour;0.50;34;26;2.45;45.19;41.43;;;1.76
11/04/20 10:00;Bari - Cavour;0.42;34;26;1.17;23.13;21.33;;;1.20
11/04/20 11:00;Bari - Cavour;0.38;34;26;1.28;23.91;21.94;;;0.84
11/04/20 12:00;Bari - Cavour;0.37;34;26;0.79;14.30;13.10;;;0.69
11/04/20 13:00;Bari - Cavour;0.36;34;26;0.86;11.75;10.42;;;0.65
11/04/20 14:00;Bari - Cavour;0.38;34;26;0.88;10.96;9.61;;;0.62
11/04/20 15:00;Bari - Cavour;0.41;34;26;1.33;24.40;22.36;;;0.60
11/04/20 16:00;Bari - Cavour;0.44;34;26;1.56;34.07;31.67;;;0.69
11/04/20 17:00;Bari - Cavour;0.44;34;26;0.50;19.59;18.82;;;0.65
11/04/20 18:00;Bari - Cavour;0.44;34;26;0.17;12.96;12.84;;;0.62
11/04/20 19:00;Bari - Cavour;0.47;34;26;0.33;18.67;18.25;;;0.64
11/04/20 20:00;Bari - Cavour;0.53;34;26;0.56;31.66;30.80;;;0.77
11/04/20 21:00;Bari - Cavour;0.56;34;26;1.02;33.78;32.25;;;1.10
11/04/20 22:00;Bari - Cavour;0.54;34;26;0.36;35.65;35.15;;;1.31
11/04/20 23:00;Bari - Cavour;0.51;34;26;0.71;28.80;27.74;;;0.99
12/04/20 00:00;Bari - Cavour;0.51;34;26;0.42;22.54;22.22;;;1.34
12/04/20 01:00;Bari - Cavour;0.47;38;32;0.32;16.91;16.58;;;1.34
12/04/20 02:00;Bari - Cavour;0.43;38;32;0.23;12.89;12.66;;;1.03
12/04/20 03:00;Bari - Cavour;0.41;38;32;0.11;7.40;7.45;;;0.85
12/04/20 04:00;Bari - Cavour;0.39;38;32;0.10;7.17;7.22;;;0.75
12/04/20 05:00;Bari - Cavour;0.39;38;32;0.39;9.92;9.37;;;0.71
12/04/20 06:00;Bari - Cavour;0.40;38;32;0.44;14.13;13.45;;;0.75
12/04/20 07:00;Bari - Cavour;0.42;38;32;1.26;25.15;23.22;;;0.80
12/04/20 08:00;Bari - Cavour;0.46;38;32;1.52;29.44;27.10;;;0.92
12/04/20 09:00;Bari - Cavour;0.45;38;32;0.96;26.30;24.83;;;0.88
12/04/20 10:00;Bari - Cavour;0.43;38;32;0.34;12.99;12.47;;;0.87
12/04/20 11:00;Bari - Cavour;0.41;38;32;0.29;9.26;8.82;;;0.78
12/04/20 12:00;Bari - Cavour;0.41;38;32;0.63;14.08;13.30;;;0.74
12/04/20 13:00;Bari - Cavour;0.43;38;32;0.64;12.87;11.89;;;0.69
12/04/20 14:00;Bari - Cavour;0.42;38;32;0.22;6.01;5.68;;;0.68
12/04/20 15:00;Bari - Cavour;0.40;38;32;0.10;3.41;3.29;;;0.60
12/04/20 16:00;Bari - Cavour;0.42;38;32;0.09;3.78;3.69;;;0.56
12/04/20 17:00;Bari - Cavour;0.45;38;32;0.08;4.23;4.16;;;0.58
12/04/20 18:00;Bari - Cavour;0.48;38;32;0.11;7.00;7.18;;;0.60
12/04/20 19:00;Bari - Cavour;0.55;38;32;0.07;9.09;9.43;;;0.64
12/04/20 20:00;Bari - Cavour;0.54;38;32;0.09;12.12;12.21;;;0.83
12/04/20 21:00;Bari - Cavour;0.43;38;32;0.10;9.33;9.34;;;0.80
12/04/20 22:00;Bari - Cavour;0.38;38;32;0.03;6.07;6.31;;;0.71
12/04/20 23:00;Bari - Cavour;0.36;38;32;0.38;5.14;4.62;;;0.61
13/04/20 00:00;Bari - Cavour;0.34;38;32;0.07;2.36;2.51;;;0.51
13/04/20 01:00;Bari - Cavour;0.35;27;22;0.45;3.24;2.54;;;0.46
13/04/20 02:00;Bari - Cavour;0.34;27;22;0.36;2.04;1.50;;;0.42
13/04/20 03:00;Bari - Cavour;0.34;27;22;0.55;2.42;1.59;;;0.42
13/04/20 04:00;Bari - Cavour;0.35;27;22;0.33;4.26;3.76;;;0.41
13/04/20 05:00;Bari - Cavour;0.35;27;22;0.59;10.22;9.32;;;0.43
13/04/20 06:00;Bari - Cavour;0.39;27;22;;;;;;0.59
13/04/20 07:00;Bari - Cavour;0.40;27;22;0.88;17.11;15.76;;;0.65
13/04/20 08:00;Bari - Cavour;0.43;27;22;1.52;21.32;18.99;;;0.75
13/04/20 09:00;Bari - Cavour;0.45;27;22;0.94;16.67;15.24;;;0.91
13/04/20 10:00;Bari - Cavour;0.45;27;22;0.61;13.45;12.52;;;0.85
13/04/20 11:00;Bari - Cavour;0.45;27;22;0.23;7.72;7.37;;;0.71
13/04/20 12:00;Bari - Cavour;0.37;27;22;0.28;5.56;5.23;;;0.58
13/04/20 13:00;Bari - Cavour;0.39;27;22;0.51;5.64;4.91;;;0.58
13/04/20 14:00;Bari - Cavour;0.40;27;22;0.13;4.51;4.45;;;0.71
13/04/20 15:00;Bari - Cavour;0.37;27;22;0.26;3.67;3.40;;;0.59
13/04/20 16:00;Bari - Cavour;0.34;27;22;0.28;4.45;4.17;;;0.49
13/04/20 17:00;Bari - Cavour;0.32;27;22;0.26;3.23;2.90;;;0.41
13/04/20 18:00;Bari - Cavour;0.31;27;22;0.36;3.49;2.94;;;0.41
13/04/20 19:00;Bari - Cavour;0.30;27;22;0.49;4.24;3.49;;;0.36
13/04/20 20:00;Bari - Cavour;0.29;27;22;0.30;4.06;3.60;;;0.33
13/04/20 21:00;Bari - Cavour;0.33;27;22;0.42;5.39;4.74;;;0.43
13/04/20 22:00;Bari - Cavour;0.34;27;22;0.29;4.28;3.86;;;0.50
13/04/20 23:00;Bari - Cavour;0.35;27;22;0.27;3.47;3.23;;;0.38
14/04/20 00:00;Bari - Cavour;0.36;27;22;0.33;3.36;2.86;;;0.33
14/04/20 01:00;Bari - Cavour;0.37;24;16;0.24;4.57;4.29;;;0.30
14/04/20 02:00;Bari - Cavour;0.38;24;16;0.16;3.19;3.07;;;0.28
14/04/20 03:00;Bari - Cavour;0.38;24;16;0.20;2.84;2.62;;;0.27
14/04/20 04:00;Bari - Cavour;0.37;24;16;0.11;3.63;3.55;;;0.28
14/04/20 05:00;Bari - Cavour;0.37;24;16;0.36;7.76;7.21;;;0.30
14/04/20 06:00;Bari - Cavour;0.38;24;16;0.61;11.99;11.07;;;0.39
14/04/20 07:00;Bari - Cavour;0.42;24;16;1.94;22.93;19.95;;;0.57
14/04/20 08:00;Bari - Cavour;0.53;24;16;5.39;41.75;33.49;;;0.97
14/04/20 09:00;Bari - Cavour;0.52;24;16;4.33;42.65;36.02;;;1.22
14/04/20 10:00;Bari - Cavour;0.55;24;16;3.90;40.44;34.46;;;1.23
14/04/20 11:00;Bari - Cavour;0.56;24;16;3.20;32.84;27.94;;;1.53
14/04/20 12:00;Bari - Cavour;0.55;24;16;2.56;29.16;25.24;;;1.10
14/04/20 13:00;Bari - Cavour;0.53;24;16;1.98;27.75;24.72;;;1.12
14/04/20 14:00;Bari - Cavour;0.50;24;16;1.55;26.50;24.12;;;1.21
14/04/20 15:00;Bari - Cavour;0.47;24;16;0.81;19.57;18.34;;;0.83
14/04/20 16:00;Bari - Cavour;0.53;24;16;0.85;21.30;19.98;;;0.76
14/04/20 17:00;Bari - Cavour;0.56;24;16;1.12;23.48;21.76;;;1.07
14/04/20 18:00;Bari - Cavour;0.44;24;16;0.13;18.78;18.77;;;0.89
14/04/20 19:00;Bari - Cavour;0.39;24;16;0.06;13.53;13.56;;;0.48
14/04/20 20:00;Bari - Cavour;0.41;24;16;0.20;13.93;13.72;;;0.44
14/04/20 21:00;Bari - Cavour;0.37;24;16;0.00;8.92;9.48;;;0.39
14/04/20 22:00;Bari - Cavour;0.36;24;16;0.01;8.65;9.23;;;0.31
14/04/20 23:00;Bari - Cavour;0.37;24;16;0.11;8.51;8.52;;;0.35
15/04/20 00:00;Bari - Cavour;0.35;24;16;0.15;7.97;7.93;;;0.32
15/04/20 01:00;Bari - Cavour;0.34;17;8;0.20;9.03;8.87;;;0.29
15/04/20 02:00;Bari - Cavour;;17;8;0.10;9.11;9.06;;;0.27
15/04/20 03:00;Bari - Cavour;0.30;17;8;0.36;9.90;9.36;;;0.26
15/04/20 04:00;Bari - Cavour;0.29;17;8;0.23;11.05;10.79;;;0.28
15/04/20 05:00;Bari - Cavour;0.30;17;8;0.91;14.50;13.11;;;0.29
15/04/20 06:00;Bari - Cavour;0.30;17;8;;;;;;0.36
15/04/20 07:00;Bari - Cavour;0.31;17;8;4.27;36.90;30.36;;;0.36
15/04/20 08:00;Bari - Cavour;0.35;17;8;5.97;45.10;35.95;;;0.52
15/04/20 09:00;Bari - Cavour;0.36;17;8;5.55;41.57;33.05;;;0.71
15/04/20 10:00;Bari - Cavour;0.30;17;8;3.68;32.36;26.70;;;0.57
15/04/20 11:00;Bari - Cavour;0.30;17;8;4.20;34.18;27.74;;;0.50
15/04/20 12:00;Bari - Cavour;0.28;17;8;2.63;22.98;18.95;;;0.45
15/04/20 13:00;Bari - Cavour;0.29;17;8;2.40;21.46;17.79;;;0.46
15/04/20 14:00;Bari - Cavour;0.27;17;8;2.25;20.40;16.93;;;0.40
15/04/20 15:00;Bari - Cavour;0.27;17;8;1.89;16.52;13.62;;;0.33
15/04/20 16:00;Bari - Cavour;0.27;17;8;1.71;17.09;14.46;;;0.31
15/04/20 17:00;Bari - Cavour;0.28;17;8;1.96;19.56;16.57;;;0.37
15/04/20 18:00;Bari - Cavour;0.28;17;8;1.43;18.58;16.39;;;0.36
15/04/20 19:00;Bari - Cavour;0.29;17;8;1.81;26.22;23.44;;;0.42
15/04/20 20:00;Bari - Cavour;0.28;17;8;1.55;24.82;22.45;;;0.37
15/04/20 21:00;Bari - Cavour;0.28;17;8;1.32;18.61;16.58;;;0.32
15/04/20 22:00;Bari - Cavour;0.29;17;8;1.38;18.36;16.24;;;0.30
15/04/20 23:00;Bari - Cavour;0.29;17;8;1.44;12.60;10.38;;;0.41
16/04/20 00:00;Bari - Cavour;0.27;17;8;1.20;9.03;7.19;;;0.35
16/04/20 01:00;Bari - Cavour;0.27;15;9;1.01;7.39;5.83;;;0.34
16/04/20 02:00;Bari - Cavour;0.27;15;9;0.70;4.23;3.17;;;0.30
16/04/20 03:00;Bari - Cavour;0.26;15;9;0.93;5.63;4.21;;;0.29
16/04/20 04:00;Bari - Cavour;0.27;15;9;0.87;8.57;7.23;;;0.32
16/04/20 05:00;Bari - Cavour;0.27;15;9;1.90;18.19;15.28;;;0.32
16/04/20 06:00;Bari - Cavour;0.30;15;9;3.19;33.75;28.86;;;0.41
16/04/20 07:00;Bari - Cavour;0.36;15;9;7.24;50.72;39.62;;;0.67
16/04/20 08:00;Bari - Cavour;0.50;15;9;13.59;69.52;48.69;;;1.94
16/04/20 09:00;Bari - Cavour;0.41;15;9;4.48;38.97;32.10;;;1.55
16/04/20 10:00;Bari - Cavour;0.34;15;9;1.93;20.34;17.39;;;0.83
16/04/20 11:00;Bari - Cavour;0.32;15;9;1.27;14.75;12.80;;;0.56
16/04/20 12:00;Bari - Cavour;0.32;15;9;1.81;15.48;12.70;;;0.56
16/04/20 13:00;Bari - Cavour;0.34;15;9;1.90;14.38;11.47;;;0.54
16/04/20 14:00;Bari - Cavour;0.36;15;9;1.95;13.82;10.82;;;0.56
16/04/20 15:00;Bari - Cavour;0.32;15;9;1.50;8.04;5.74;;;0.42
16/04/20 16:00;Bari - Cavour;0.33;15;9;1.87;11.94;9.06;;;0.37
16/04/20 17:00;Bari - Cavour;0.35;15;9;2.47;14.53;10.75;;;0.42
16/04/20 18:00;Bari - Cavour;0.37;15;9;2.33;16.37;12.80;;;0.53
16/04/20 19:00;Bari - Cavour;0.38;15;9;1.52;17.44;15.11;;;0.53
16/04/20 20:00;Bari - Cavour;0.40;15;9;1.89;19.31;16.42;;;0.57
16/04/20 21:00;Bari - Cavour;0.42;15;9;1.93;24.32;21.36;;;0.59
16/04/20 22:00;Bari - Cavour;0.44;15;9;1.27;25.73;23.79;;;0.90
16/04/20 23:00;Bari - Cavour;0.39;15;9;2.05;25.34;22.19;;;0.86
17/04/20 00:00;Bari - Cavour;0.37;15;9;2.15;26.50;23.20;;;0.76
17/04/20 01:00;Bari - Cavour;0.35;21;15;1.21;18.42;16.57;;;0.63
17/04/20 02:00;Bari - Cavour;;21;15;1.05;20.45;18.84;;;0.64
17/04/20 03:00;Bari - Cavour;0.36;21;15;0.92;15.91;14.51;;;0.75
17/04/20 04:00;Bari - Cavour;0.40;21;15;;;;;;0.87
17/04/20 05:00;Bari - Cavour;0.41;21;15;9.21;48.80;34.66;;;0.89
17/04/20 06:00;Bari - Cavour;0.41;21;15;;;;;;0.93
17/04/20 07:00;Bari - Cavour;0.49;21;15;19.71;79.17;48.95;;;0.95
17/04/20 08:00;Bari - Cavour;0.58;21;15;28.53;98.59;54.84;;;1.68
17/04/20 09:00;Bari - Cavour;0.47;21;15;7.19;51.65;40.63;;;1.63
17/04/20 10:00;Bari - Cavour;0.38;21;15;2.41;31.38;27.68;;;1.04
17/04/20 11:00;Bari - Cavour;0.36;21;15;1.37;20.05;17.95;;;0.77
17/04/20 12:00;Bari - Cavour;0.37;21;15;1.25;19.49;17.58;;;0.70
17/04/20 13:00;Bari - Cavour;0.39;21;15;2.14;28.53;25.23;;;0.62
17/04/20 14:00;Bari - Cavour;0.41;21;15;2.03;28.29;25.17;;;0.68
17/04/20 15:00;Bari - Cavour;0.42;21;15;0.98;16.23;14.74;;;0.65
17/04/20 16:00;Bari - Cavour;0.38;21;15;0.48;9.60;8.89;;;0.56
17/04/20 17:00;Bari - Cavour;0.40;21;15;0.39;9.92;9.34;;;0.55
17/04/20 18:00;Bari - Cavour;0.44;21;15;0.57;13.53;12.68;;;0.57
17/04/20 19:00;Bari - Cavour;0.46;21;15;1.85;23.04;20.20;;;0.67
17/04/20 20:00;Bari - Cavour;0.49;21;15;0.93;27.21;25.79;;;0.74
17/04/20 21:00;Bari - Cavour;0.51;21;15;0.78;27.81;26.62;;;0.81
17/04/20 22:00;Bari - Cavour;0.57;21;15;1.44;38.00;35.79;;;1.16
17/04/20 23:00;Bari - Cavour;0.49;21;15;2.19;34.30;30.93;;;1.30
18/04/20 00:00;Bari - Cavour;0.41;21;15;0.62;22.18;21.23;;;1.20
18/04/20 01:00;Bari - Cavour;0.39;22;17;0.86;21.72;20.40;;;0.99
18/04/20 02:00;Bari - Cavour;0.37;22;17;0.36;17.76;17.22;;;1.03
18/04/20 03:00;Bari - Cavour;0.35;22;17;0.39;13.86;13.26;;;0.96
18/04/20 04:00;Bari - Cavour;0.36;22;17;0.73;20.45;19.34;;;0.80
18/04/20 05:00;Bari - Cavour;0.37;22;17;1.91;29.10;26.17;;;0.79
18/04/20 06:00;Bari - Cavour;0.42;22;17;5.51;45.59;37.14;;;0.86
18/04/20 07:00;Bari - Cavour;0.48;22;17;13.39;64.44;43.92;;;1.05
18/04/20 08:00;Bari - Cavour;0.58;22;17;22.48;86.07;51.60;;;1.54
18/04/20 09:00;Bari - Cavour;0.54;22;17;20.55;78.74;47.23;;;1.67
18/04/20 10:00;Bari - Cavour;0.51;22;17;11.44;57.90;40.36;;;1.39
18/04/20 11:00;Bari - Cavour;0.51;22;17;3.47;31.84;26.52;;;1.33
18/04/20 12:00;Bari - Cavour;0.46;22;17;1.54;21.94;19.56;;;1.28
18/04/20 13:00;Bari - Cavour;0.44;22;17;0.87;17.44;16.13;;;1.03
18/04/20 14:00;Bari - Cavour;0.45;22;17;0.68;14.56;13.54;;;0.93
18/04/20 15:00;Bari - Cavour;0.39;22;17;0.55;13.08;12.33;;;0.75
18/04/20 16:00;Bari - Cavour;0.35;22;17;0.83;15.60;14.40;;;0.50
18/04/20 17:00;Bari - Cavour;0.36;22;17;1.28;17.63;15.67;;;0.50
18/04/20 18:00;Bari - Cavour;0.37;22;17;0.97;16.55;15.06;;;0.48
18/04/20 19:00;Bari - Cavour;0.38;22;17;1.66;21.96;19.42;;;0.45
18/04/20 20:00;Bari - Cavour;0.47;22;17;0.81;24.14;22.90;;;0.61
18/04/20 21:00;Bari - Cavour;0.50;22;17;0.95;30.47;29.02;;;0.75
18/04/20 22:00;Bari - Cavour;0.59;22;17;6.28;53.86;44.24;;;1.15
18/04/20 23:00;Bari - Cavour;0.51;22;17;3.14;41.73;36.91;;;1.26
19/04/20 00:00;Bari - Cavour;0.44;22;17;0.43;17.54;16.89;;;0.98
19/04/20 01:00;Bari - Cavour;0.40;32;18;0.10;9.56;9.48;;;0.74
19/04/20 02:00;Bari - Cavour;0.37;32;18;0.14;9.31;9.12;;;0.62
19/04/20 03:00;Bari - Cavour;0.37;32;18;0.13;7.17;7.03;;;0.59
19/04/20 04:00;Bari - Cavour;0.37;32;18;0.09;6.02;6.06;;;0.55
19/04/20 05:00;Bari - Cavour;0.38;32;18;0.64;14.00;13.01;;;0.58
19/04/20 06:00;Bari - Cavour;0.42;32;18;;;;;;0.74
19/04/20 07:00;Bari - Cavour;0.46;32;18;1.66;30.81;28.28;;;0.78
19/04/20 08:00;Bari - Cavour;0.50;32;18;3.36;36.55;31.39;;;0.98
19/04/20 09:00;Bari - Cavour;0.55;32;18;2.48;33.24;29.45;;;1.44
19/04/20 10:00;Bari - Cavour;0.53;32;18;1.55;24.52;22.14;;;1.68
19/04/20 11:00;Bari - Cavour;0.54;32;18;1.24;21.21;19.31;;;1.43
19/04/20 12:00;Bari - Cavour;0.50;32;18;0.65;15.80;14.82;;;1.27
19/04/20 13:00;Bari - Cavour;0.46;32;18;0.55;11.35;10.91;;;1.01
19/04/20 14:00;Bari - Cavour;0.44;32;18;0.00;7.08;7.76;;;1.21
19/04/20 15:00;Bari - Cavour;0.37;32;18;0.00;5.73;6.52;;;0.87
19/04/20 16:00;Bari - Cavour;0.35;32;18;0.16;5.64;5.89;;;0.43
19/04/20 17:00;Bari - Cavour;0.36;32;18;0.05;6.08;6.37;;;0.34
19/04/20 18:00;Bari - Cavour;0.43;32;18;0.08;7.47;7.67;;;0.39
19/04/20 19:00;Bari - Cavour;0.49;32;18;0.62;13.12;12.40;;;0.64
19/04/20 20:00;Bari - Cavour;0.42;32;18;0.30;13.81;13.36;;;0.67
19/04/20 21:00;Bari - Cavour;0.44;32;18;0.49;17.42;16.74;;;0.79
19/04/20 22:00;Bari - Cavour;0.50;32;18;0.84;21.37;20.09;;;1.49
19/04/20 23:00;Bari - Cavour;0.46;32;18;0.54;16.00;15.22;;;1.50
20/04/20 00:00;Bari - Cavour;0.39;32;18;0.03;7.42;7.76;;;0.68
20/04/20 01:00;Bari - Cavour;0.39;35;13;0.00;6.85;7.45;;;0.43
20/04/20 02:00;Bari - Cavour;0.40;35;13;0.02;8.43;8.78;;;0.48
20/04/20 03:00;Bari - Cavour;0.39;35;13;0.03;7.31;7.57;;;0.48
20/04/20 04:00;Bari - Cavour;0.39;35;13;0.03;6.93;7.16;;;0.39
20/04/20 05:00;Bari - Cavour;0.40;35;13;0.12;9.32;9.46;;;0.40
20/04/20 06:00;Bari - Cavour;0.43;35;13;0.22;17.17;16.95;;;0.50
20/04/20 07:00;Bari - Cavour;0.46;35;13;0.85;24.25;22.93;;;0.63
20/04/20 08:00;Bari - Cavour;0.45;35;13;2.09;31.60;28.41;;;0.65
20/04/20 09:00;Bari - Cavour;0.47;35;13;1.53;28.44;26.10;;;0.64
20/04/20 10:00;Bari - Cavour;0.47;35;13;1.22;23.61;21.74;;;0.78
20/04/20 11:00;Bari - Cavour;0.45;35;13;0.55;20.13;19.31;;;0.72
20/04/20 12:00;Bari - Cavour;0.46;35;13;1.19;19.05;17.22;;;0.74
20/04/20 13:00;Bari - Cavour;0.43;35;13;0.89;16.76;15.40;;;0.71
20/04/20 14:00;Bari - Cavour;0.43;35;13;1.03;15.82;14.27;;;0.60
20/04/20 15:00;Bari - Cavour;0.45;35;13;1.56;20.22;17.85;;;0.46
20/04/20 16:00;Bari - Cavour;0.49;35;13;1.53;21.85;19.52;;;0.51
20/04/20 17:00;Bari - Cavour;0.49;35;13;1.40;20.44;18.31;;;0.68
20/04/20 18:00;Bari - Cavour;0.50;35;13;0.80;19.88;18.89;;;0.73
20/04/20 19:00;Bari - Cavour;0.46;35;13;0.23;16.39;16.98;;;0.65
20/04/20 20:00;Bari - Cavour;0.46;35;13;0.28;16.38;16.69;;;0.59
20/04/20 21:00;Bari - Cavour;0.45;35;13;0.00;12.19;13.79;;;0.51
20/04/20 22:00;Bari - Cavour;0.44;35;13;0.00;10.65;12.31;;;0.50
20/04/20 23:00;Bari - Cavour;0.42;35;13;0.00;8.30;10.50;;;0.43
21/04/20 00:00;Bari - Cavour;0.38;35;13;0.06;7.90;9.24;;;0.31
21/04/20 01:00;Bari - Cavour;0.37;23;9;;;;;;0.22
21/04/20 02:00;Bari - Cavour;;23;9;;;;;;0.30
21/04/20 03:00;Bari - Cavour;0.39;23;9;;;;;;0.35
21/04/20 04:00;Bari - Cavour;0.40;23;9;;;;;;0.32
21/04/20 05:00;Bari - Cavour;0.40;23;9;0.05;8.98;9.75;;;0.33
21/04/20 06:00;Bari - Cavour;0.39;23;9;;;;;;0.34
21/04/20 07:00;Bari - Cavour;0.43;23;9;1.90;21.56;18.65;;;0.33
21/04/20 08:00;Bari - Cavour;0.48;23;9;3.03;29.24;24.58;;;0.57
21/04/20 09:00;Bari - Cavour;0.53;23;9;8.52;42.95;29.89;;;0.75
21/04/20 10:00;Bari - Cavour;0.54;23;9;6.63;38.43;28.25;;;0.91
21/04/20 11:00;Bari - Cavour;0.52;23;9;3.97;29.51;23.37;;;0.96
21/04/20 12:00;Bari - Cavour;0.49;23;9;1.96;21.58;18.58;;;0.92
21/04/20 13:00;Bari - Cavour;0.51;23;9;1.98;19.29;16.26;;;1.09
21/04/20 14:00;Bari - Cavour;0.43;23;9;0.98;12.42;10.93;;;0.84
21/04/20 15:00;Bari - Cavour;0.45;23;9;1.47;14.05;11.81;;;0.66
21/04/20 16:00;Bari - Cavour;0.45;23;9;1.14;14.01;12.28;;;0.74
21/04/20 17:00;Bari - Cavour;0.47;23;9;1.21;14.71;12.85;;;0.71
21/04/20 18:00;Bari - Cavour;0.55;23;9;1.55;16.82;14.44;;;0.89
21/04/20 19:00;Bari - Cavour;0.49;23;9;0.36;11.83;11.40;;;0.86
21/04/20 20:00;Bari - Cavour;0.50;23;9;1.01;17.07;15.52;;;0.76
21/04/20 21:00;Bari - Cavour;0.47;23;9;1.85;19.61;16.77;;;0.60
